model,girderName,L,D,w_oh,ts,S,Nb,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx40-L_80-Nb_5-S_90-O_15-ts_100,Tx40,80.0,40.0,1.5,10.0,9.0,5.0,0.544868437499564,0.32448992187474035,0.11408272135407539,0.0027152160644509523,0.8748808593743,0.1436133300780101,0.034223437499972614,-0.012410452270497883,5.865472117250192e-05,0.1932139098644256,0.0970642864704132,0.0338386185467243,0.0008113169460557
Tx40-L_80-Nb_5-S_90-O_25-ts_85,Tx40,80.0,40.0,2.5,8.5,9.0,5.0,0.6155753124995075,0.30386328124975687,0.08315449869785015,0.00010811307271312965,0.967484179686726,0.06565472412104123,0.017304435729966625,-0.02567632141111227,5.7922299276924605e-05,0.2255659997463226,0.0978481397032737,0.0268570631742477,-1.4913585220547414e-34
Tx40-L_80-Nb_5-S_90-O_25-ts_100,Tx40,80.0,40.0,2.5,10.0,9.0,5.0,0.586940885416197,0.3122127604164169,0.09910740885408738,0.00018617619832341878,0.9584593749992332,0.07292019042962916,0.029529760742163874,-0.020678855895979547,5.725091257602344e-05,0.1973528861999511,0.0926908180117607,0.0295766498893499,-1.201101301393501e-34
Tx40-L_80-Nb_5-S_90-O_35-ts_85,Tx40,80.0,40.0,3.5,8.5,9.0,5.0,0.6606982812494714,0.28787752604143635,0.0665238997395301,9.311848958325883e-05,1.0513627929679088,-0.005784759521479747,0.01176014099120153,-0.03373546142575426,5.169671331373138e-05,0.2315115630626678,0.0919153168797493,0.0217284262180328,-1.958704885022321e-34
Tx40-L_80-Nb_5-S_90-O_35-ts_100,Tx40,80.0,40.0,3.5,10.0,9.0,5.0,0.6276595833328311,0.30043218749975964,0.08423442057284927,0.0001743652343748605,1.0410321289054172,0.00407593536376627,0.02433605041501959,-0.029551632690406043,6.176751412567683e-05,0.202081948518753,0.0885360687971115,0.0253587216138839,-1.7156189669626327e-34
Tx40-L_80-Nb_5-S_90-O_45-ts_85,Tx40,80.0,40.0,4.5,8.5,9.0,5.0,0.7042155729161033,0.27256942708311527,0.050203769531209835,7.759114583327125e-05,1.1352301757803418,-0.07740073242181307,0.006449819946283902,-0.04191195678707584,6.042474068124193e-05,0.2377837896347046,0.0862392485141754,0.0167131666094064,-2.4328269856908073e-34
Tx40-L_80-Nb_5-S_90-O_45-ts_100,Tx40,80.0,40.0,4.5,10.0,9.0,5.0,0.6665692187494666,0.2893566145831018,0.06970595052077756,0.00016222330729153688,1.123615234374101,-0.06496333007807303,0.01938995666502355,-0.038583877563445695,5.419915473225956e-05,0.2071230858564376,0.0846221596002578,0.021250881254673,-2.2393539316924013e-34
Tx40-L_80-Nb_5-S_120-O_15-ts_85,Tx40,80.0,40.0,1.5,8.5,12.0,5.0,0.6490534895828141,0.29147596354143346,0.051505530598917125,1.9514745076481784e-05,0.9160074218742671,0.12077487792959088,-0.00790573348998391,-0.02254745635984524,6.262200628270875e-05,0.2357671558856964,0.0866147577762603,0.0144567964598536,-1.310216105331099e-34
Tx40-L_80-Nb_5-S_120-O_15-ts_100,Tx40,80.0,40.0,1.5,10.0,12.0,5.0,0.6239017708328342,0.3028399999997577,0.06543164713536431,8.507486979159859e-05,0.9083208007805232,0.12856398925770962,0.0009308853149406616,-0.023987477111797217,6.405633246231446e-05,0.2077830731868744,0.0832228660583496,0.0174931958317756,-1.3930237130392791e-34
Tx40-L_80-Nb_5-S_120-O_26-ts_85,Tx40,80.0,40.0,2.6666666666666665,8.5,12.0,5.0,0.7025584374994379,0.2627473437497898,0.03385731119788958,2.67382303873484e-06,0.9971096679679523,0.04587929077144767,-0.012475428771962676,-0.025699063110331,7.156365668947728e-05,0.2426332086324691,0.0773325487971305,0.0094519304111599,-1.492973104871569e-34
Tx40-L_80-Nb_5-S_120-O_26-ts_100,Tx40,80.0,40.0,2.6666666666666665,10.0,12.0,5.0,0.6725362499994619,0.2804636718747756,0.048152493489544805,6.67057291666133e-05,0.9893254882804584,0.05526138305659641,-0.003635686492917013,-0.02877648010251604,5.731194771385617e-05,0.2132782191038131,0.0764150917530059,0.0130047108978033,-1.670718411797957e-34
Tx40-L_80-Nb_5-S_120-O_38-ts_85,Tx40,80.0,40.0,3.8333333333333335,8.5,12.0,5.0,0.7547879687493961,0.2344815624998124,0.016339658203111927,-1.5247395833321134e-05,1.0779311523428876,-0.028483374023414713,-0.01725476989744713,-0.028964779663062764,6.726067817908188e-05,0.2500672936439514,0.0682643875479698,0.0044970670714974,-1.682317005373971e-34
Tx40-L_80-Nb_5-S_120-O_38-ts_100,Tx40,80.0,40.0,3.8333333333333335,10.0,12.0,5.0,0.7198358333327574,0.25855630208312647,0.03095804687497523,4.705556233720193e-05,1.069786425780394,-0.01698888549803328,-0.008611164855950142,-0.033769400024387046,6.314080512481723e-05,0.2193966805934906,0.0698097497224807,0.0085451696068048,-1.960207543328206e-34
Tx40-L_80-Nb_5-S_120-O_50-ts_85,Tx40,80.0,40.0,5.0,8.5,12.0,5.0,0.8054410937493557,0.20709742187483432,0.00025646036783833647,-3.3885243733696845e-05,1.1586572265615729,-0.10285610351554271,-0.02187684631345906,-0.03232160034177101,6.652825631192627e-05,0.2579092383384704,0.0594982467591762,-1.2780018204000583e-34,-1.8769130926960182e-34
Tx40-L_80-Nb_5-S_120-O_50-ts_100,Tx40,80.0,40.0,5.0,10.0,12.0,5.0,0.7653638541660542,0.2375488802081433,0.014113232421863707,2.684900919594206e-05,1.15017900390533,-0.08929359741203793,-0.013395838928211938,-0.038874942016570456,5.929559029027587e-05,0.2258879393339157,0.0634803548455238,0.0041855126619338,-2.2561986279864413e-34
Tx40-L_100-Nb_5-S_60-O_15-ts_85,Tx40,100.0,40.0,1.5,8.5,6.0,5.0,0.40215156666634494,0.3048931666664228,0.17860883333319044,0.07622331666660569,0.8004116406243597,0.1393580468748885,0.10326462890616739,0.06808923828119552,7.324210747583493e-05,0.4135412573814392,0.2772234976291656,0.1603887379169464,0.0676637217402458
Tx40-L_100-Nb_5-S_60-O_15-ts_100,Tx40,100.0,40.0,1.5,10.0,6.0,5.0,0.3841193999996927,0.2995116666664271,0.18396298333318617,0.08598036666659789,0.7982962499993612,0.14330801757801034,0.10921326171866262,0.08217972656243425,8.789054498947735e-05,0.3623286783695221,0.2500668168067932,0.1514765620231628,0.0698579475283622
Tx40-L_100-Nb_5-S_60-O_20-ts_85,Tx40,100.0,40.0,2.0,8.5,6.0,5.0,0.4204498666663303,0.3032114666664241,0.1741176499998607,0.07141214166660953,0.8491761718743206,0.10209648437491832,0.10201177734366838,0.06448183593744841,7.177726372731286e-05,0.4166286587715149,0.2748911678791046,0.15617236495018,0.0635976791381836
Tx40-L_100-Nb_5-S_60-O_20-ts_100,Tx40,100.0,40.0,2.0,10.0,6.0,5.0,0.4009282666663459,0.2980549666664282,0.18011114999985592,0.0815021249999348,0.8466784374993226,0.10656833007803973,0.1073675683592891,0.08105572265618514,7.666007626028204e-05,0.3642755448818207,0.2482169866561889,0.1481007039546966,0.0663807913661003
Tx40-L_100-Nb_5-S_60-O_25-ts_85,Tx40,100.0,40.0,2.5,8.5,6.0,5.0,0.4385981333329824,0.3018207333330919,0.16970264999986423,0.06651131666661346,0.8963231249992829,0.0677318359374458,0.10038714843741968,0.05930612792964005,7.983390435128968e-05,0.420380175113678,0.2728571891784668,0.1520423293113708,0.0594467110931873
Tx40-L_100-Nb_5-S_60-O_25-ts_100,Tx40,100.0,40.0,2.5,10.0,6.0,5.0,0.41761659999966594,0.29700266666642905,0.1763531999998589,0.07685059999993851,0.8928794531242856,0.07369540039056603,0.10513786132804089,0.07764050292962538,6.957999809742432e-05,0.3669975697994232,0.2467351257801056,0.1448187232017517,0.0627569630742073
Tx40-L_100-Nb_5-S_60-O_30-ts_85,Tx40,100.0,40.0,3.0,8.5,6.0,5.0,0.4561410333329684,0.30055329999975955,0.16540789999986766,0.06172250833328396,0.9434324218742451,0.03342188964841076,0.09882008789054593,0.05398456054683181,7.543937311993432e-05,0.4242772758007049,0.270955353975296,0.1480309814214706,0.0553999282419681
Tx40-L_100-Nb_5-S_60-O_30-ts_100,Tx40,100.0,40.0,3.0,10.0,6.0,5.0,0.4336626999996531,0.29610616666642975,0.17272119999986182,0.0722907583332755,0.9389140624992488,0.04110374999996712,0.10293447265616765,0.07394818359369083,7.006827935640558e-05,0.3699144721031189,0.2454049289226532,0.1416512578725814,0.0592110119760036
Tx40-L_100-Nb_5-S_90-O_15-ts_85,Tx40,100.0,40.0,1.5,8.5,9.0,5.0,0.505765566666262,0.3301886666664025,0.13791451666655632,0.019011039583318127,0.8389846093743288,0.15732509765612412,0.05594311523433024,0.002908698730466423,7.641593563789684e-05,0.4745661616325378,0.2628217935562134,0.1090626120567321,0.0150054730474948
Tx40-L_100-Nb_5-S_90-O_15-ts_100,Tx40,100.0,40.0,1.5,10.0,9.0,5.0,0.48201066666628106,0.3289276333330702,0.1502203166665465,0.030205835416642502,0.8331779687493334,0.15924749023424759,0.06784556152338322,0.014449407958972814,7.507316217925109e-05,0.4145166277885437,0.2409144043922424,0.1091554537415504,0.022023219615221
Tx40-L_100-Nb_5-S_90-O_25-ts_85,Tx40,100.0,40.0,2.5,8.5,9.0,5.0,0.5430614666662322,0.322035166666409,0.1256371999998995,0.012468549999990025,0.9141864843742685,0.09710923828117231,0.051599418945271217,-0.00581875610351097,7.336417779413296e-05,0.4831347167491913,0.2546251714229584,0.0996518731117248,0.0101760458201169
Tx40-L_100-Nb_5-S_90-O_25-ts_100,Tx40,100.0,40.0,2.5,10.0,9.0,5.0,0.5156701333329208,0.3230859333330749,0.13988843333322143,0.023586920833314467,0.9079249218742736,0.09936833007804549,0.06439644531244848,0.0068380493164007785,7.379142388685977e-05,0.4207758605480194,0.2352061122655868,0.1018070578575134,0.0176173336803913
Tx40-L_100-Nb_5-S_90-O_35-ts_85,Tx40,100.0,40.0,3.5,8.5,9.0,5.0,0.5790402666662035,0.3143122999997486,0.11350544166657586,0.005850130729161987,0.988537890624209,0.0384359399413755,0.04696071289058743,-0.015233034667956563,6.884757624447957e-05,0.4927798807621002,0.2468949109315872,0.0903934016823768,0.0052619078196585
Tx40-L_100-Nb_5-S_90-O_35-ts_100,Tx40,100.0,40.0,3.5,10.0,9.0,5.0,0.5479844666662284,0.31778616666641246,0.12971099999989621,0.016806733333319886,0.9812457812492149,0.04206975585934134,0.06049990722651409,-0.0019804760742171655,7.330314264208937e-05,0.4282416701316833,0.2300195395946502,0.0946045592427253,0.01306361425668
Tx40-L_100-Nb_5-S_90-O_45-ts_85,Tx40,100.0,40.0,4.5,8.5,9.0,5.0,0.6133955333328426,0.3070902999997543,0.10166842499991867,0.000160866666666538,1.0629447656241495,-0.020506152343733593,0.04256650390621595,-0.024778005371073927,6.506339656198179e-05,0.5029946565628052,0.2396292388439178,0.0813912227749824,0.0003754960489459
Tx40-L_100-Nb_5-S_90-O_45-ts_100,Tx40,100.0,40.0,4.5,10.0,9.0,5.0,0.5785398666662038,0.31299386666641626,0.1198447916665708,0.010082456249991933,1.0546428906241563,-0.015493757324206355,0.05683804199214203,-0.010985635986319338,6.92137871851628e-05,0.4362491369247436,0.2252649664878845,0.0876432657241821,0.0085379453375935
Tx40-L_100-Nb_5-S_120-O_15-ts_85,Tx40,100.0,40.0,1.5,8.5,12.0,5.0,0.5837087333328663,0.3215279666664095,0.09278399999992577,0.00010039166666658635,0.8738690624993009,0.15168879882800365,0.018411212158188396,-0.020036477050765215,6.964103326367876e-05,0.512325644493103,0.234850063920021,0.0669502317905426,-1.4561629125353016e-34
Tx40-L_100-Nb_5-S_120-O_15-ts_100,Tx40,100.0,40.0,1.5,10.0,12.0,5.0,0.5577307999995538,0.32644066666640553,0.10846929166657988,0.00016263020833320323,0.8664928124993068,0.15563365234362547,0.030870451660131554,-0.015125942382800399,6.347648249516169e-05,0.4487380087375641,0.2200342714786529,0.0725773274898529,-1.098789211833806e-34
Tx40-L_100-Nb_5-S_120-O_26-ts_85,Tx40,100.0,40.0,2.6666666666666665,8.5,12.0,5.0,0.6271229999994983,0.3055447333330889,0.07714279999993828,8.931249999992855e-05,0.9467136718742425,0.0901115820311779,0.012463807373036904,-0.02631950927732269,7.330314264208937e-05,0.5241319537162781,0.2215397655963897,0.0561319813132286,-1.9120866616963803e-34
Tx40-L_100-Nb_5-S_120-O_26-ts_100,Tx40,100.0,40.0,2.6666666666666665,10.0,12.0,5.0,0.5966679999995227,0.31474746666641484,0.09453008333325771,0.0001545170898436264,0.9392724999992486,0.09437209960929949,0.026115864257791607,-0.022105849609357315,7.18993340740326e-05,0.4578155875205993,0.2106896936893463,0.0637199059128761,-1.6052177773126014e-34
Tx40-L_100-Nb_5-S_120-O_38-ts_85,Tx40,100.0,40.0,3.8333333333333335,8.5,12.0,5.0,0.6692410666661313,0.28996669999976804,0.06159322083328406,7.739999999993808e-05,1.0191112499991846,0.0293719433593515,0.00626841430663561,-0.032866330566379956,7.055656060117599e-05,0.5370996594429016,0.2086730003356933,0.0454109422862529,-2.38709428613657e-34
Tx40-L_100-Nb_5-S_120-O_38-ts_100,Tx40,100.0,40.0,3.8333333333333335,10.0,12.0,5.0,0.6342856666661593,0.30349603333309055,0.08066297499993547,0.00014551953124988356,1.0112254687491908,0.034665932617159764,0.020925898437483256,-0.02958496093747633,7.4706951224357e-05,0.4681428968906402,0.2017901837825775,0.0549338497221469,-2.14777947793224e-34
Tx40-L_100-Nb_5-S_120-O_50-ts_85,Tx40,100.0,40.0,5.0,8.5,12.0,5.0,0.7097776666660989,0.27505103333311326,0.0463357416666296,6.515279947911455e-05,1.0914907812491268,-0.03152940185544352,0.0002958483886716383,-0.03950858642574964,7.330314265630022e-05,0.5507694482803345,0.1963636726140976,0.0349247604608535,-2.8689863585462437e-34
Tx40-L_100-Nb_5-S_120-O_50-ts_100,Tx40,100.0,40.0,5.0,10.0,12.0,5.0,0.6701723999994639,0.2929009999997657,0.06710954999994631,0.0001363377604165576,1.0832023437491334,-0.0252491357421673,0.015978941650377842,-0.03719807861325149,6.506339657619264e-05,0.4790992438793182,0.1933906972408294,0.0463704317808151,-2.7000198362863384e-34
Tx46-L_69-Nb_5-S_60-O_15-ts_85,Tx46,69.0,46.0,1.5,8.5,6.0,5.0,0.5275954631375741,0.32048064132159476,0.12504982321631108,0.012934881064891983,0.8670309103253934,0.13469446331510965,0.04134163765282019,-0.0059869287463154095,6.219476904334442e-05,0.0876842811703682,0.046226967126131,0.0178075209259986,0.0017934063216671
Tx46-L_69-Nb_5-S_60-O_15-ts_100,Tx46,69.0,46.0,1.5,10.0,6.0,5.0,0.5081637961208565,0.3229376531538409,0.1362478645941639,0.019992272281717537,0.8562257699268513,0.1455830502716227,0.05079369763356444,0.0022363546620226674,5.529779635082832e-05,0.0779359191656112,0.043044276535511,0.0179469473659992,0.002634898526594
Tx46-L_69-Nb_5-S_60-O_20-ts_85,Tx46,69.0,46.0,2.0,8.5,6.0,5.0,0.5563262269826817,0.3126544143384742,0.11516404116772976,0.008411682047707337,0.9265563292565052,0.0853339914514716,0.03805874235730651,-0.012431037349967412,5.9204046365834984e-05,0.0890095382928848,0.0448745004832744,0.0164124835282564,0.0011568010086193
Tx46-L_69-Nb_5-S_60-O_20-ts_100,Tx46,69.0,46.0,2.0,10.0,6.0,5.0,0.5348350836654686,0.316843835328459,0.12747323741500688,0.01522335228067115,0.9140992413941963,0.0993412661344314,0.04668460569516193,-0.003676211149793256,5.383295260230625e-05,0.0789230838418006,0.0420476607978343,0.0167970266193151,0.0020281306933611
Tx46-L_69-Nb_5-S_60-O_25-ts_85,Tx46,69.0,46.0,2.5,8.5,6.0,5.0,0.5848369040112944,0.30489266960698147,0.10525611741222413,0.0038560624956210836,0.9852831748180525,0.037451154183620404,0.03432466457198341,-0.01928138445424182,5.566400730572241e-05,0.0904454216361045,0.0435449331998825,0.0150177404284477,0.0005132823134772
Tx46-L_69-Nb_5-S_60-O_25-ts_100,Tx46,69.0,46.0,2.5,10.0,6.0,5.0,0.5612566687666167,0.3109174893227226,0.11868494013853138,0.010356584313511283,0.9707796648542959,0.05523095349293589,0.04206213909643375,-0.01031046107194601,4.815668307855958e-05,0.0800455808639526,0.0410875119268894,0.0156487599015235,0.0014052828773856
Tx46-L_69-Nb_5-S_60-O_30-ts_85,Tx46,69.0,46.0,3.0,8.5,6.0,5.0,0.6127863194001959,0.2972914303715328,0.09545716061043963,0.00014567799131823394,1.0440117753614837,-0.010469800866160103,0.03066132034078163,-0.02621540279662758,5.407709325311316e-05,0.0919174030423164,0.042244516313076,0.0136415874585509,-1.187013162311014e-34
Tx46-L_69-Nb_5-S_60-O_30-ts_100,Tx46,69.0,46.0,3.0,10.0,6.0,5.0,0.5870143527265486,0.3051944269408747,0.11002090772237924,0.005533546217526904,1.027386775361497,0.011214281165072552,0.037480620895576904,-0.01708437712294829,5.712885106845533e-05,0.0812158733606338,0.0401604548096656,0.0145191624760627,0.0007873473223298
Tx46-L_69-Nb_5-S_90-O_15-ts_85,Tx46,69.0,46.0,1.5,8.5,9.0,5.0,0.6363568578024735,0.2960842260027037,0.06148260607010414,-1.7628071013165903e-05,0.9187354506333231,0.11394986979157552,-0.005373638650641082,-0.022189950251907068,5.197138037260629e-05,0.0971244648098945,0.0370647273957729,0.0072125312872231,-1.0053578443413292e-34
Tx46-L_69-Nb_5-S_90-O_15-ts_100,Tx46,69.0,46.0,1.5,10.0,9.0,5.0,0.6157989217946483,0.30649905482017065,0.07238650406071363,4.378460325427079e-05,0.9096717617746346,0.12461901324718293,0.002572170091709899,-0.023925590183404774,5.7189886206288065e-05,0.0865761712193489,0.0355688147246837,0.008065371774137,-1.0836961628346103e-34
Tx46-L_69-Nb_5-S_90-O_25-ts_85,Tx46,69.0,46.0,2.5,8.5,9.0,5.0,0.6946747882092041,0.2654702443462134,0.04216282468665674,-3.300231536176734e-05,1.0114199501803505,0.027893912052740364,-0.00949970366988597,-0.02632011258772804,5.3680364715091855e-05,0.1001996248960495,0.0328269675374031,0.0048732715658843,-1.192138271762851e-34
Tx46-L_69-Nb_5-S_90-O_25-ts_100,Tx46,69.0,46.0,2.5,10.0,9.0,5.0,0.6699173843024816,0.28198260169409634,0.0531468135195262,2.568613036474876e-05,1.0012984601441266,0.04229367994222161,-0.0026367169808629277,-0.029778221240918213,5.139154637845422e-05,0.0890688523650169,0.0323785096406936,0.0059196068905293,-1.3484699516669699e-34
Tx46-L_69-Nb_5-S_90-O_35-ts_85,Tx46,69.0,46.0,3.5,8.5,9.0,5.0,0.75188258769106,0.23525460337445298,0.02296425820904135,-4.984769371801655e-05,1.1038087635860736,-0.05761258774904812,-0.013850331182054138,-0.030577884397620467,4.9537603530325214e-05,0.103488028049469,0.0286715626716613,0.002557314466685,-1.3846735705511136e-34
Tx46-L_69-Nb_5-S_90-O_35-ts_100,Tx46,69.0,46.0,3.5,10.0,9.0,5.0,0.7227338094232123,0.2579425015750929,0.034005493856305496,5.758594132880641e-06,1.0923437499991262,-0.038948716315639134,-0.008255456896789139,-0.03586497254299667,5.5480901849591646e-05,0.0918124765157699,0.0292745605111122,0.0037905506324023,-1.6238187126762922e-34
Tx46-L_69-Nb_5-S_90-O_45-ts_85,Tx46,69.0,46.0,4.5,8.5,9.0,5.0,0.8077200168025463,0.20585020653907776,0.004070332738217005,-6.797341299528974e-05,1.1961323596004925,-0.14317312047089997,-0.018042338937938468,-0.03493863224634886,5.118555269234548e-05,0.1069390475749969,0.0246375110000371,0.0002857666986528,-1.581843577241729e-34
Tx46-L_69-Nb_5-S_90-O_45-ts_100,Tx46,69.0,46.0,4.5,10.0,9.0,5.0,0.7738855282497484,0.23479256808774887,0.015209969894267743,-1.5311786192489325e-05,1.1833374094193434,-0.12027762681149798,-0.01367939293901759,-0.04208160311930511,5.023187840436094e-05,0.0947176814079284,0.0262889098376035,0.0017056610668078,-1.9050216421825758e-34
Tx46-L_69-Nb_5-S_120-O_15-ts_85,Tx46,69.0,46.0,1.5,8.5,12.0,5.0,0.7146890709229037,0.2476859903379661,0.019044624728683218,-6.709434948884922e-05,0.9494789968289508,0.08493810858235959,-0.02164182801175805,-0.013663640561300212,5.932611666992216e-05,0.1026596352458,0.0280248429626226,0.0014150880742818,-6.196741874307651e-35
Tx46-L_69-Nb_5-S_120-O_15-ts_100,Tx46,69.0,46.0,1.5,10.0,12.0,5.0,0.694627249176788,0.2636883007769367,0.026110273139375594,-3.9846320800920304e-05,0.9420842391296811,0.09699845731423401,-0.01901002745695943,-0.01881108115374401,5.853265965072296e-05,0.0918910056352615,0.027840856462717,0.0022258560638874,-8.523838423683023e-35
Tx46-L_69-Nb_5-S_120-O_29-ts_85,Tx46,69.0,46.0,2.9166666666666665,8.5,12.0,5.0,0.7936616257082497,0.19068546523824276,0.0008578511167114891,-7.295386123357602e-05,1.0563468070643725,-0.02355081486354547,-0.02072421308875154,-0.013763793060734008,5.516809663674849e-05,0.1069226041436195,0.0210161171853542,-9.427390077254115e-35,-6.238880591719744e-35
Tx46-L_69-Nb_5-S_120-O_29-ts_100,Tx46,69.0,46.0,2.9166666666666665,10.0,12.0,5.0,0.7687352797025285,0.21575983686883252,0.005168574529156406,-5.5976113977235894e-05,1.0492343749991606,-0.008178378340120269,-0.020869651904987834,-0.020414821458883126,5.773348057402927e-05,0.0955429077148437,0.022335635498166,9.837541438173504e-05,-9.247065340829392e-35
Tx46-L_69-Nb_5-S_120-O_43-ts_85,Tx46,69.0,46.0,4.333333333333334,8.5,12.0,5.0,0.8706349506399251,0.13474523909532032,1.601991878455625e-05,-8.061594202892102e-05,1.1630011322454465,-0.13171703747724972,-0.019893489229490427,-0.013959266552015554,4.9880926269452175e-05,0.1115253716707229,0.0141723919659852,-9.05548960818161e-35,-6.323843922905864e-35
