model,skew,girderName,L,D,w_oh,ts,S,Nb,Kg,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx28-L_56-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx28,56,28,2.5,8.5,6,6,555508.7064,0.4933295068023264,0.2787880527208654,0.11527465986385335,0.036049871,1.1297711356017748,0.23023794991611043,0.042060860770055636,-0.012155578,4.687495518851392e-05,0.094733052,0.04768271,0.019443896,0.006107463
Tx28-L_56-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx28,56,28,3,8.5,6,6,555508.7064,0.518228635,0.27417697704059696,0.10796548150501567,0.031425266395595605,1.1730285993294187,0.178133423,0.042279633,-0.014904061,4.406733800976781e-05,0.096395709,0.046659172,0.018198924,0.005354826
Tx28-L_56-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx28,56,28,1.5,8.5,9,6,555508.7064,0.5641835671764194,0.28589971300997535,0.068781409,0.008657077,1.0023077566956269,0.2886971609930726,0.019847224644236355,-0.006700239,4.4944718396777716e-05,0.1077204421162605,0.041691851,0.010166182,0.000870676
Tx28-L_56-Nb_6-S_90-O_21-ts_85-sk_30,30,Tx28,56,28,2.1666666666666665,8.5,9,6,555508.7064,0.599572173,0.2710349170916199,0.058007846,0.006158969,1.0446462053563073,0.2278921421594159,0.020791964,-0.008241755,4.399867345483699e-05,0.1096193045377731,0.039118323,0.008664125,0.000462931
Tx28-L_56-Nb_6-S_90-O_28-ts_85-sk_30,30,Tx28,56,28,2.8333333333333335,8.5,9,6,555508.7064,0.6345772746593562,0.2563228103739446,0.047366546423218914,0.003641726,1.0849874441955605,0.16602938406794754,0.021187238,-0.009742463,4.632659245373816e-05,0.1117750704288482,0.036619145,0.007179772,0.000103662
Tx28-L_56-Nb_6-S_90-O_35-ts_85-sk_30,30,Tx28,56,28,3.5,8.5,9,6,555508.7064,0.6685690901355196,0.24209236819708524,0.037032173,0.001745049,1.123980538503565,0.10285743931353378,0.021383759,-0.011214983,4.451079657030732e-05,0.114058182,0.034221943,0.005740012,3.3402699045836926e-05
Tx28-L_56-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx28,56,28,1.5,8.5,12,6,555508.7064,0.6573850977885897,0.24758787733823728,0.027806561,0,0.9905933314724219,0.22486061314156117,0.008002082,-0.004297698,4.403908540240309e-05,0.1188007220625877,0.03215389,0.003471381,7.702873699599877e-05
Tx28-L_56-Nb_6-S_120-O_21-ts_85-sk_30,30,Tx28,56,28,2.1666666666666665,8.5,12,6,555508.7064,0.6912695046763178,0.22722526041648486,0.021660407033889984,0,1.021610909597397,0.16872581263937395,0.009252368,-0.004815854,4.601915171775772e-05,0.1203411221504211,0.029041693,0.002596635,8.200057345675305e-05
Tx28-L_56-Nb_6-S_120-O_28-ts_85-sk_30,30,Tx28,56,28,2.8333333333333335,8.5,12,6,555508.7064,0.7248883397103044,0.2070183620321473,0.017205088089909705,0,1.0514255022313017,0.11170504324767849,0.010187439,-0.005305856,4.23795729034282e-05,0.1221560165286064,0.025996726,0.001766213,8.69704526849091e-05
Tx28-L_56-Nb_6-S_120-O_35-ts_85-sk_30,30,Tx28,56,28,3.5,8.5,12,6,555508.7064,0.7576437074823871,0.18736867559508819,0.013474999667825104,0,1.0803151506687785,0.054001304,0.010996530805306494,-0.005780102,4.77216987775364e-05,0.1241245493292808,0.023055756,0.001038067,9.169603436021134e-05
Tx28-L_70-Nb_6-S_60-O_15-ts_85-sk_30,30,Tx28,70,28,1.5,8.5,6,6,555508.7064,0.38047414965955956,0.278537449,0.1550942346937535,0.071508707,1.060044419642009,0.36534765624970766,0.10114430803563337,0.017192653111035353,5.308527114777917e-05,0.1918996125459671,0.1193657219409942,0.064429358,0.029690748
Tx28-L_70-Nb_6-S_60-O_20-ts_85-sk_30,30,Tx28,70,28,2,8.5,6,6,555508.7064,0.4010607142853934,0.2765249659861734,0.15019346938763495,0.067449524,1.1045623883919735,0.32525934709795407,0.09494338,0.009085627,5.4336491857043256e-05,0.1942226290702819,0.1180183887481689,0.062283766,0.028019793
Tx28-L_70-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx28,70,28,2.5,8.5,6,6,555508.7064,0.4214099999996629,0.27469324829909997,0.1453218877549858,0.063365106,1.1463080357133686,0.2858348772319142,0.088199344,0.000927747,5.543512465067124e-05,0.196896493,0.1168013140559196,0.060178377,0.026346833
Tx28-L_70-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx28,70,28,3,8.5,6,6,555508.7064,0.4411340136050893,0.27298636054399933,0.14055416666655424,0.059345468,1.1868630580347648,0.24529634486587518,0.081648172,-0.007202979,5.036920667578215e-05,0.1996791064739227,0.1156661510467529,0.05812946,0.024706468
Tx28-L_70-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx28,70,28,1.5,8.5,9,6,555508.7064,0.4925936054417828,0.3003934353739094,0.10745159863936982,0.026304232568006167,1.0094641741063353,0.3516402622765044,0.029463546316940713,-0.006717358,5.006403090135336e-05,0.2273434400558471,0.1095119044184684,0.039300289,0.009354757
Tx28-L_70-Nb_6-S_90-O_21-ts_85-sk_30,30,Tx28,70,28,2.1666666666666665,8.5,9,6,555508.7064,0.5213645578227122,0.2927115306120107,0.098692636,0.022266352040798514,1.0498455357134457,0.3041614397318995,0.029786007254440458,-0.008820673,5.354303480942235e-05,0.2308850884437561,0.1059907078742981,0.036142852,0.00788368
Tx28-L_70-Nb_6-S_90-O_28-ts_85-sk_30,30,Tx28,70,28,2.8333333333333335,8.5,9,6,555508.7064,0.5497876870743901,0.2851385714283433,0.089973078,0.018192602040801774,1.088257366070558,0.25635742187479493,0.029526429966494232,-0.010881804,5.278009537335038e-05,0.2348973453044891,0.1026003882288932,0.033011694,0.006404875
Tx28-L_70-Nb_6-S_90-O_35-ts_85-sk_30,30,Tx28,70,28,3.5,8.5,9,6,555508.7064,0.5772876870743681,0.27784680272086615,0.081475136,0.014188854166655315,1.1255872767848139,0.2074115792409055,0.029112061,-0.012913241,5.196375013838406e-05,0.2390801459550857,0.099359781,0.029966403,0.004958827
Tx28-L_70-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx28,70,28,1.5,8.5,12,6,555508.7064,0.5820600680267453,0.2873756462582735,0.061525948,0.006291434,0.9907036830349216,0.30452293526761354,0.016100245884473726,-0.005861997,5.350298050643687e-05,0.2529202103614807,0.093628667,0.020629866,0.00100983
Tx28-L_70-Nb_6-S_120-O_21-ts_85-sk_30,30,Tx28,70,28,2.1666666666666665,8.5,12,6,555508.7064,0.610466803,0.27496642857120857,0.053161288,0.004772802,1.0207800223206118,0.26009229910693477,0.016237306431348613,-0.006829749,5.868333938963133e-05,0.2562425136566162,0.088870771,0.018034061,0.00043279
Tx28-L_70-Nb_6-S_120-O_28-ts_85-sk_30,30,Tx28,70,28,2.8333333333333335,8.5,12,6,555508.7064,0.6387373469382646,0.26258047619026614,0.044826985544181824,0.003281517,1.049664174106303,0.21516930803554213,0.016017961774540755,-0.007784443,5.483621718838094e-05,0.2600594758987427,0.084207408,0.015445507,7.075500616338104e-05
Tx28-L_70-Nb_6-S_120-O_35-ts_85-sk_30,30,Tx28,70,28,3.5,8.5,12,6,555508.7064,0.6662456462579704,0.250524184,0.03668949,0.001804294,1.0777902901777092,0.1696130859373643,0.01570655,-0.008727185,5.621713759751401e-05,0.2640700936317444,0.079699732,0.012922263,9.844951273407788e-05
Tx34-L_51-Nb_6-S_60-O_15-ts_85-sk_30,30,Tx34,51,34,1.5,8.5,6,6,826212.4241,0.5218361527613408,0.29410105087763216,0.10037730680499465,0.021991474,1.0086098345580166,0.27076420802674417,0.033665403,-0.008738337,4.046626778375639e-05,0.051200457,0.02383857,0.008093233,0.001661899
Tx34-L_51-Nb_6-S_60-O_20-ts_85-sk_30,30,Tx34,51,34,2,8.5,6,6,826212.4241,0.5538022555422969,0.28470716391108836,0.08994696,0.017475165801600783,1.0604573376217006,0.2097957835476263,0.034776183,-0.011742841,4.0031392309458624e-05,0.052241463,0.022882273,0.007250533,0.001286328
Tx34-L_51-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx34,51,34,2.5,8.5,6,6,826212.4241,0.585696847,0.2753660771495939,0.079551839,0.012924554,1.1096792279402887,0.14784972426458762,0.035093042,-0.014661539,4.106898995814845e-05,0.053374175,0.021949518,0.006413216,0.000911137
Tx34-L_51-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx34,51,34,3,8.5,6,6,826212.4241,0.6169969883373252,0.2662614699472431,0.069353262,0.008428549,1.1572713694843682,0.084147739,0.035086476,-0.017522113,4.048152658953086e-05,0.054545693,0.021049011,0.005593206,0.000546263
Tx34-L_51-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx34,51,34,1.5,8.5,9,6,826212.4241,0.648233884,0.25880952838631094,0.035663006215529584,0.000963915,0.9970948988962611,0.20306550628047482,0.012492510627287798,-0.006868082,4.022522661273342e-05,0.058868267,0.017718242,0.002385003,4.1549916204530746e-05
Tx34-L_51-Nb_6-S_90-O_24-ts_85-sk_30,30,Tx34,51,34,2.4166666666666665,8.5,9,6,826212.4241,0.7070883634493894,0.22572420863752285,0.021942979,0,1.0620989583324836,0.099744275,0.01497391,-0.008591701,3.7320334641322006e-05,0.060706057,0.015041309,0.001402282,5.062896525487304e-05
Tx34-L_51-Nb_6-S_90-O_33-ts_85-sk_30,30,Tx34,51,34,3.3333333333333335,8.5,9,6,826212.4241,0.7648450595918526,0.19334925669598782,0.013815666850879631,0,1.1235311734059639,-0.006751245,0.016614539052912568,-0.010207253,4.348250123342723e-05,0.062741242,0.012465218,0.000559856,5.90716335864272e-05
Tx34-L_51-Nb_6-S_90-O_42-ts_85-sk_30,30,Tx34,51,34,4.25,8.5,9,6,826212.4241,0.8208387158778515,0.16221856978072374,0.010069050965966568,0,1.2293466605382322,-0.116247367,0.017769875919103433,-0.011747617,3.9601046772475e-05,0.064934947,0.010016861,1.91193466889672e-05,6.685221887892112e-05
Tx34-L_51-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx34,51,34,1.5,8.5,12,6,826212.4241,0.7385755478656144,0.19776762142749782,0.011476945966285831,0,0.9951127450972431,0.13640929457709675,0.00308006,-0.003311819,3.880177828818887e-05,0.063751169,0.012035881,0.000245863,5.3381038014777005e-05
Tx34-L_51-Nb_6-S_120-O_24-ts_85-sk_30,30,Tx34,51,34,2.4166666666666665,8.5,12,6,826212.4241,0.7928828655638922,0.15785138728681464,0.00957418,0,1.043325061273675,0.043213283164793864,0.007055846,-0.001976718,3.7105042672180844e-05,0.065166794,0.009077508,2.405984741926659e-05,5.2433530072448775e-05
Tx34-L_51-Nb_6-S_120-O_33-ts_85-sk_30,30,Tx34,51,34,3.3333333333333335,8.5,12,6,826212.4241,0.8461774317563395,0.11882005318457749,0.007525006,0,1.1209777879892995,-0.051955088,0.010527011048551627,-0.000367572,3.975291939894987e-05,0.0668054,0.006232959,4.124713814235293e-05,5.131021316628903e-05
Tx34-L_51-Nb_6-S_120-O_42-ts_85-sk_30,30,Tx34,51,34,4.25,8.5,12,6,826212.4241,0.8979419454048948,0.081132697,0.005434198,0,1.2156907169107922,-0.148731886,0.013668205710007448,0.001104524,4.157443735408606e-05,0.068634085,0.003551017,6.203339580679312e-05,5.008609514334239e-05
Tx34-L_68-Nb_6-S_60-O_15-ts_85-sk_30,30,Tx34,68,34,1.5,8.5,6,6,826212.4241,0.4391547001149889,0.29735178777369525,0.14546700187416275,0.053995715,1.0128514476094839,0.3297597943471626,0.065200382,-0.003104203,5.4656928014651385e-05,0.1342442035675048,0.077370979,0.036959674,0.013796244
Tx34-L_68-Nb_6-S_60-O_20-ts_85-sk_30,30,Tx34,68,34,2,8.5,6,6,826212.4241,0.4633311707032049,0.2939012939732366,0.13863798478939313,0.049130974,1.060233455881505,0.2849276482074926,0.057663833,-0.006688007,5.030817312956515e-05,0.1362517029047012,0.076088555,0.035184473,0.012596042
Tx34-L_68-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx34,68,34,2.5,8.5,6,6,826212.4241,0.4873575908300599,0.2905740340251424,0.1318069492501829,0.044228459306481345,1.1049280790432336,0.24026829618546958,0.052403618,-0.010139811,5.221552179079936e-05,0.1384790241718292,0.074875079,0.033423595,0.011389311
Tx34-L_68-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx34,68,34,3,8.5,6,6,826212.4241,0.5108060841979767,0.2873809111877747,0.1250857392588388,0.039383781177880835,1.1483237591902578,0.1943061236211681,0.052170048,-0.013523096,5.651850030119476e-05,0.1407780647277832,0.073716186,0.031699672,0.010199922
Tx34-L_68-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx34,68,34,1.5,8.5,9,6,826212.4241,0.5560948673582634,0.30066740556492677,0.085440185,0.012363089767146973,0.9905798483447957,0.2965805951284392,0.027291293873484602,-0.008510797,4.728311820656472e-05,0.1562784761190414,0.066851422,0.019171331,0.00229623
Tx34-L_68-Nb_6-S_90-O_24-ts_85-sk_30,30,Tx34,68,34,2.4166666666666665,8.5,9,6,826212.4241,0.6023458044977881,0.284501406,0.070124851,0.007547746,1.0511337316168061,0.22115069221030104,0.02748345,-0.011672431,5.9406226100122694e-05,0.1604586541652679,0.062517963,0.015919767,0.001135234
Tx34-L_68-Nb_6-S_90-O_33-ts_85-sk_30,30,Tx34,68,34,3.3333333333333335,8.5,9,6,826212.4241,0.6476103662047875,0.26865772779678626,0.055074241,0.003258144,1.1085349264697015,0.14365423943003214,0.026882397819946325,-0.014749469,5.4489081321662525e-05,0.165026844,0.058351751,0.012730438,0.000145861
Tx34-L_68-Nb_6-S_90-O_42-ts_85-sk_30,30,Tx34,68,34,4.25,8.5,9,6,826212.4241,0.6912892877733801,0.25345663927315365,0.04048961,0.000383522,1.1636637178299516,0.063594382,0.025950811049496703,-0.017760335,4.99457769080891e-05,0.169820637,0.054392893,0.00964612,5.150106517248787e-05
Tx34-L_68-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx34,68,34,1.5,8.5,12,6,826212.4241,0.6469084486730696,0.270321709,0.039197187,0.001105118,0.9847154181977417,0.23943255974245553,0.012072649787444385,-0.006733986,4.87031392708559e-05,0.171648696,0.053878512,0.007785297,0.000100568
Tx34-L_68-Nb_6-S_120-O_24-ts_85-sk_30,30,Tx34,68,34,2.4166666666666665,8.5,12,6,826212.4241,0.6920273933097116,0.24616666666646975,0.027719223075237342,0,1.0308602941168223,0.16838788200813734,0.012578873578229826,-0.007970139,5.501932426454914e-05,0.1755035519599914,0.04828814,0.005486393,0.000117609
Tx34-L_68-Nb_6-S_120-O_33-ts_85-sk_30,30,Tx34,68,34,3.3333333333333335,8.5,12,6,826212.4241,0.7364424019601952,0.2223212946941705,0.018979243,0,1.074960018381493,0.095800623,0.012592246560479357,-0.009160436,5.213398262071678e-05,0.1797697097063064,0.042854797,0.003299125,0.000134217
Tx34-L_68-Nb_6-S_120-O_42-ts_85-sk_30,30,Tx34,68,34,4.25,8.5,12,6,826212.4241,0.7795410178771157,0.19920667531702635,0.013166678,0,1.1174596737123415,0.021707013298466093,0.012387911,-0.010319016,5.2508299773990075e-05,0.1842940151691436,0.037634324,0.001438118,0.000150017
Tx34-L_85-Nb_6-S_60-O_15-ts_85-sk_30,30,Tx34,85,34,1.5,8.5,6,6,826212.4241,0.37935741637801257,0.2851010611301064,0.16745562860424895,0.081673541,1.0293465992638824,0.35652856158059715,0.1166757582719655,0.026004208,6.314080114577791e-05,0.281727135,0.1829428672790527,0.104456179,0.050562955
Tx34-L_85-Nb_6-S_60-O_20-ts_85-sk_30,30,Tx34,85,34,2,8.5,6,6,826212.4241,0.3985769319489314,0.28387647058800825,0.16326754325246454,0.077674694,1.073342647057965,0.32083432904386094,0.11171376378667534,0.017889118508717307,5.860894076192835e-05,0.2849130630493164,0.181491733,0.1016434431076049,0.048101854
Tx34-L_85-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx34,85,34,2.5,8.5,6,6,826212.4241,0.4175935870815575,0.2828465743942374,0.15911384083032254,0.0736506,1.1145121323520495,0.2861019071688888,0.10626148897050322,0.009778875,6.338494176816312e-05,0.2885422110557556,0.1802195906639099,0.098885596,0.045637697
Tx34-L_85-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx34,85,34,3,8.5,6,6,826212.4241,0.436052457,0.2819183391001205,0.15504085351775374,0.069682445,1.154568566175547,0.2503649586395056,0.10097208180138982,0.001695728,6.0150078496690185e-05,0.2922949194908142,0.1790423691272735,0.096196085,0.043217268
Tx34-L_85-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx34,85,34,1.5,8.5,9,6,826212.4241,0.4861648442902685,0.3102219607840656,0.12506629757775461,0.034124873,0.9923784007345001,0.35184721966883614,0.040057218,-0.005827709,6.745903844773693e-05,0.3306496739387512,0.1713996231555938,0.068567775,0.018474322
Tx34-L_85-Nb_6-S_90-O_24-ts_85-sk_30,30,Tx34,85,34,2.4166666666666665,8.5,9,6,826212.4241,0.5233204152244948,0.3025675663204038,0.11351324106103952,0.027577231833887973,1.0490476102932784,0.2935127757350593,0.039949006204012164,-0.009752299,6.202690953216461e-05,0.3380225896835327,0.1657875925302505,0.06233491,0.015056605
Tx34-L_85-Nb_6-S_90-O_33-ts_85-sk_30,30,Tx34,85,34,3.3333333333333335,8.5,9,6,826212.4241,0.5594862283732549,0.29517725490172464,0.10210246828134854,0.021032871972301515,1.1027692095579413,0.2340930836395186,0.039063936121292275,-0.013567381,6.81304251770598e-05,0.3461165130138397,0.1604743003845214,0.056213465,0.01165114
Tx34-L_85-Nb_6-S_90-O_42-ts_85-sk_30,30,Tx34,85,34,4.25,8.5,9,6,826212.4241,0.5941826528253609,0.2881852133792389,0.09101887,0.015130185986147066,1.1546899816167233,0.17247195542265614,0.037924419806954955,-0.017301307,5.718987340230797e-05,0.3545389473438263,0.1554768085479736,0.050288044,0.00832437
Tx34-L_85-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx34,85,34,1.5,8.5,12,6,826212.4241,0.5720826297573277,0.30243349480944665,0.07841767,0.00885706,0.9805426470580391,0.31327513786739647,0.023313710650257086,-0.007654932,6.0409477910639e-05,0.3656082451343536,0.1505188047885894,0.039640576,0.003187874
Tx34-L_85-Nb_6-S_120-O_24-ts_85-sk_30,30,Tx34,85,34,2.4166666666666665,8.5,12,6,826212.4241,0.6092620991921308,0.28890242214509765,0.06631248,0.005860967,1.0243005514697687,0.2582730238968522,0.022749796070753857,-0.009758317,5.606072302555276e-05,0.3731702268123626,0.1424631923437118,0.033918183,0.001421154
Tx34-L_85-Nb_6-S_120-O_33-ts_85-sk_30,30,Tx34,85,34,3.3333333333333335,8.5,12,6,826212.4241,0.6458081660894488,0.2755344867356504,0.054333714,0.002843643,1.0661404411756177,0.20233449,0.021683433,-0.011829612,6.443016880552932e-05,0.3814610540866852,0.1346456557512283,0.028260998,7.107450073817745e-05
Tx34-L_85-Nb_6-S_120-O_42-ts_85-sk_30,30,Tx34,85,34,4.25,8.5,12,6,826212.4241,0.6811493886961103,0.26261125720855577,0.042662451,0.000691122,1.1066901654402912,0.1450474264704722,0.020462751321215247,-0.013869221,5.907051917120043e-05,0.3900910913944244,0.1271458566188812,0.022760706,0.000133445
Tx40-L_60-Nb_6-S_60-O_15-ts_85-sk_30,30,Tx40,60,40,1.5,8.5,6,6,1163961.142,0.5166304629625497,0.303824537,0.11470440972213046,0.027691808449051922,0.9910587890617071,0.2792097330726933,0.039518652,-0.008721859,4.974360433607217e-05,0.069439381,0.034400105,0.012812674,0.002948036
Tx40-L_60-Nb_6-S_60-O_20-ts_85-sk_30,30,Tx40,60,40,2,8.5,6,6,1163961.142,0.5471144444440068,0.2963693981479111,0.1045945254628793,0.022419945023130213,1.0425949869783324,0.22461302083315363,0.039777555338509844,-0.012368075,4.6493482273035625e-05,0.070839427,0.033313032,0.011680523,0.002369513
Tx40-L_60-Nb_6-S_60-O_25-ts_85-sk_30,30,Tx40,60,40,2.5,8.5,6,6,1163961.142,0.5775739814810195,0.2889390277775466,0.094469468,0.017103046874986316,1.0916129557282932,0.1693600585936145,0.039251684570281095,-0.015921966,4.7180127779711256e-05,0.072340943,0.032250073,0.010550955,0.00178844
Tx40-L_60-Nb_6-S_60-O_30-ts_85-sk_30,30,Tx40,60,40,3,8.5,6,6,1163961.142,0.6075291203698844,0.28166687499977466,0.084481291,0.012123844039342154,1.1391549479157552,0.11248043619782667,0.038427498,-0.019411652,5.036921467649336e-05,0.07387881,0.031217776,0.009439831,0.001216618
Tx40-L_60-Nb_6-S_90-O_15-ts_85-sk_30,30,Tx40,60,40,1.5,8.5,9,6,1163961.142,0.6386893055550447,0.2757959722220016,0.047003223,0.001920105,0.9889152343742088,0.21666165364565998,0.015559040323880781,-0.009388439,4.5061063445928085e-05,0.079367116,0.026643798,0.004505282,3.789303809753619e-05
Tx40-L_60-Nb_6-S_90-O_25-ts_85-sk_30,30,Tx40,60,40,2.5,8.5,9,6,1163961.142,0.7009066203698097,0.24449296296276737,0.029280353009235836,0,1.0619195312491505,0.11302411295563874,0.016540806,-0.012030269,4.9880933445933806e-05,0.082265474,0.023094043,0.002783252,5.460843749460764e-05
Tx40-L_60-Nb_6-S_90-O_35-ts_85-sk_30,30,Tx40,60,40,3.5,8.5,9,6,1163961.142,0.7619847222216126,0.2137209490739031,0.015505318287024632,0,1.131021874999095,0.005746928,0.016569749,-0.014546173,4.9465131446879695e-05,0.085374631,0.019662166,0.001188398,7.039269257802516e-05
Tx40-L_60-Nb_6-S_90-O_45-ts_85-sk_30,30,Tx40,60,40,4.5,8.5,9,6,1163961.142,0.8214214814808243,0.18399062499985283,0.010294445,0,1.2361002604156777,-0.105135539,0.016061815388984546,-0.016972112,4.636568990434853e-05,0.088650331,0.016383793,0.000150062,8.512764179613441e-05
Tx40-L_60-Nb_6-S_120-O_15-ts_85-sk_30,30,Tx40,60,40,1.5,8.5,12,6,1163961.142,0.7282199537031212,0.22174624999982262,0.015203035300913765,4.149631076385569e-05,0.9909101562492072,0.1513172526040456,0.003617304,-0.0051646,4.499597516627318e-05,0.085812069,0.019145779,0.000738275,7.674045627936721e-05
Tx40-L_60-Nb_6-S_120-O_26-ts_85-sk_30,30,Tx40,60,40,2.6666666666666665,8.5,12,6,1163961.142,0.7965634259252887,0.1743601388887494,0.010609545717584105,2.274594907405588e-05,1.0558065104158219,0.038963566080697995,0.006864864,-0.004968291,4.639346566648328e-05,0.08872629,0.014322623,0.000105079,7.837008888600394e-05
Tx40-L_60-Nb_6-S_120-O_38-ts_85-sk_30,30,Tx40,60,40,3.8333333333333335,8.5,12,6,1163961.142,0.8634087962956055,0.12804892361100867,0.007302365,5.2291531032944275e-06,1.157444140624074,-0.076568156,0.009368634,-0.002676888,4.717595545145059e-05,0.091940448,0.00969112,5.786354813608341e-05,7.938600901979953e-05
